Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,014163,1984,08,15.5,Y
IDCJAC0001,014163,1984,09,74.8,Y
IDCJAC0001,014163,1984,10,17.5,Y
IDCJAC0001,014163,1984,11,154.4,Y
IDCJAC0001,014163,1984,12,158.9,Y
IDCJAC0001,014163,1985,01,216.2,Y
IDCJAC0001,014163,1985,02,273.5,Y
IDCJAC0001,014163,1985,03,216.9,Y
IDCJAC0001,014163,1985,04,190.2,Y
IDCJAC0001,014163,1985,05,0.0,Y
IDCJAC0001,014163,1985,06,0.0,Y
IDCJAC0001,014163,1985,07,0.0,Y
IDCJAC0001,014163,1985,08,0.0,Y
IDCJAC0001,014163,1985,09,23.0,Y
IDCJAC0001,014163,1985,10,47.4,Y
IDCJAC0001,014163,1985,11,28.8,Y
IDCJAC0001,014163,1985,12,125.0,Y
IDCJAC0001,014163,1986,01,531.2,Y
IDCJAC0001,014163,1986,02,181.0,Y
IDCJAC0001,014163,1986,03,157.4,Y
IDCJAC0001,014163,1986,04,119.6,Y
IDCJAC0001,014163,1986,05,22.8,Y
IDCJAC0001,014163,1986,06,0.2,Y
IDCJAC0001,014163,1986,07,5.2,Y
IDCJAC0001,014163,1986,08,24.0,Y
IDCJAC0001,014163,1986,09,6.4,Y
IDCJAC0001,014163,1986,10,119.8,Y
IDCJAC0001,014163,1986,11,60.4,Y
IDCJAC0001,014163,1986,12,56.0,Y
IDCJAC0001,014163,1987,01,647.8,Y
IDCJAC0001,014163,1987,02,485.4,Y
IDCJAC0001,014163,1987,03,162.6,Y
IDCJAC0001,014163,1987,04,93.8,Y
IDCJAC0001,014163,1987,05,188.2,Y
IDCJAC0001,014163,1987,06,0.0,Y
IDCJAC0001,014163,1987,07,0.0,Y
IDCJAC0001,014163,1987,08,5.0,Y
IDCJAC0001,014163,1987,09,14.2,Y
IDCJAC0001,014163,1987,10,1.4,Y
IDCJAC0001,014163,1987,11,81.8,Y
IDCJAC0001,014163,1987,12,516.6,Y
IDCJAC0001,014163,1988,01,228.2,Y
IDCJAC0001,014163,1988,02,272.8,Y
IDCJAC0001,014163,1988,03,292.6,Y
IDCJAC0001,014163,1988,04,46.2,Y
IDCJAC0001,014163,1988,05,2.4,Y
IDCJAC0001,014163,1988,06,0.0,Y
IDCJAC0001,014163,1988,07,0.0,Y
IDCJAC0001,014163,1988,08,41.0,Y
IDCJAC0001,014163,1988,09,125.2,Y
IDCJAC0001,014163,1988,10,153.6,Y
IDCJAC0001,014163,1988,11,231.8,Y
IDCJAC0001,014163,1988,12,456.4,Y
IDCJAC0001,014163,1989,01,298.8,Y
IDCJAC0001,014163,1989,02,155.0,Y
IDCJAC0001,014163,1989,03,647.8,Y
IDCJAC0001,014163,1989,04,172.8,Y
IDCJAC0001,014163,1989,05,0.0,Y
IDCJAC0001,014163,1989,06,2.2,Y
IDCJAC0001,014163,1989,07,0.0,Y
IDCJAC0001,014163,1989,08,0.0,Y
IDCJAC0001,014163,1989,09,0.0,Y
IDCJAC0001,014163,1989,10,23.2,Y
IDCJAC0001,014163,1989,11,51.2,Y
IDCJAC0001,014163,1989,12,126.0,Y
IDCJAC0001,014163,1990,01,361.8,Y
IDCJAC0001,014163,1990,02,110.6,Y
IDCJAC0001,014163,1990,03,193.8,Y
IDCJAC0001,014163,1990,04,118.8,Y
IDCJAC0001,014163,1990,06,13.8,Y
IDCJAC0001,014163,1990,07,3.0,Y
IDCJAC0001,014163,1990,08,0.0,Y
IDCJAC0001,014163,1990,09,0.0,Y
IDCJAC0001,014163,1990,10,0.0,Y
IDCJAC0001,014163,1990,11,198.6,Y
IDCJAC0001,014163,1990,12,244.0,Y
IDCJAC0001,014163,1991,01,879.9,Y
IDCJAC0001,014163,1991,02,532.3,Y
IDCJAC0001,014163,1991,03,176.6,Y
IDCJAC0001,014163,1991,04,64.0,Y
IDCJAC0001,014163,1991,05,2.4,Y
IDCJAC0001,014163,1991,06,0.2,Y
IDCJAC0001,014163,1991,07,0.0,Y
IDCJAC0001,014163,1991,08,0.0,Y
IDCJAC0001,014163,1991,09,6.0,Y
IDCJAC0001,014163,1991,10,52.0,Y
IDCJAC0001,014163,1991,11,214.2,Y
IDCJAC0001,014163,1991,12,63.5,Y
IDCJAC0001,014163,1992,01,301.2,Y
IDCJAC0001,014163,1992,02,121.0,Y
IDCJAC0001,014163,1992,03,161.4,Y
IDCJAC0001,014163,1992,04,207.2,Y
IDCJAC0001,014163,1992,05,0.0,Y
IDCJAC0001,014163,1992,06,0.0,Y
IDCJAC0001,014163,1992,07,0.0,Y
IDCJAC0001,014163,1992,08,2.2,Y
IDCJAC0001,014163,1992,09,13.0,Y
IDCJAC0001,014163,1992,10,180.1,Y
IDCJAC0001,014163,1992,11,184.2,Y
IDCJAC0001,014163,1993,01,446.2,Y
IDCJAC0001,014163,1993,02,271.8,Y
IDCJAC0001,014163,1993,03,135.0,Y
IDCJAC0001,014163,1993,04,15.8,Y
IDCJAC0001,014163,1993,05,0.0,Y
IDCJAC0001,014163,1993,06,0.0,Y
IDCJAC0001,014163,1993,07,0.0,Y
IDCJAC0001,014163,1993,08,0.0,Y
IDCJAC0001,014163,1993,09,8.4,Y
IDCJAC0001,014163,1993,10,13.2,Y
IDCJAC0001,014163,1993,11,34.8,Y
IDCJAC0001,014163,1993,12,544.3,Y
IDCJAC0001,014163,1994,01,308.0,Y
IDCJAC0001,014163,1994,02,471.8,Y
IDCJAC0001,014163,1994,03,269.0,Y
IDCJAC0001,014163,1994,04,41.8,Y
IDCJAC0001,014163,1994,05,27.4,Y
IDCJAC0001,014163,1994,06,1.5,Y
IDCJAC0001,014163,1994,07,0.0,Y
IDCJAC0001,014163,1994,08,0.0,Y
IDCJAC0001,014163,1994,09,15.2,Y
IDCJAC0001,014163,1994,10,88.4,Y
IDCJAC0001,014163,1994,11,62.6,Y
IDCJAC0001,014163,1994,12,350.8,Y
IDCJAC0001,014163,1995,01,987.6,Y
IDCJAC0001,014163,1995,02,190.7,Y
IDCJAC0001,014163,1995,03,534.8,Y
IDCJAC0001,014163,1995,04,82.6,Y
IDCJAC0001,014163,1995,05,23.2,Y
IDCJAC0001,014163,1995,06,0.0,Y
IDCJAC0001,014163,1995,07,0.0,Y
IDCJAC0001,014163,1995,08,6.0,Y
IDCJAC0001,014163,1995,09,13.4,Y
IDCJAC0001,014163,1995,10,97.0,Y
IDCJAC0001,014163,1995,11,171.7,Y
IDCJAC0001,014163,1995,12,183.3,Y
IDCJAC0001,014163,1996,01,310.3,Y
IDCJAC0001,014163,1996,02,261.6,Y
IDCJAC0001,014163,1996,03,353.2,Y
IDCJAC0001,014163,1996,04,212.0,Y
IDCJAC0001,014163,1996,05,0.0,Y
IDCJAC0001,014163,1996,10,102.8,Y
IDCJAC0001,014163,1996,11,60.4,Y
IDCJAC0001,014163,1996,12,568.3,Y
IDCJAC0001,014163,1997,01,728.2,Y
IDCJAC0001,014163,1997,02,431.8,Y
IDCJAC0001,014163,1997,03,442.7,Y
IDCJAC0001,014163,1997,04,2.4,Y
IDCJAC0001,014163,1997,05,18.8,Y
IDCJAC0001,014163,1997,06,0.0,Y
IDCJAC0001,014163,1997,07,0.0,Y
IDCJAC0001,014163,1997,08,6.4,Y
IDCJAC0001,014163,1997,09,0.0,Y
IDCJAC0001,014163,1997,10,10.2,Y
IDCJAC0001,014163,1997,11,191.6,Y
IDCJAC0001,014163,1997,12,306.8,Y
IDCJAC0001,014163,1998,01,814.2,Y
IDCJAC0001,014163,1998,02,366.6,Y
IDCJAC0001,014163,1998,03,611.8,Y
IDCJAC0001,014163,1998,04,83.8,Y
IDCJAC0001,014163,1998,05,1.4,Y
IDCJAC0001,014163,1998,06,0.0,Y
IDCJAC0001,014163,1998,07,3.2,Y
IDCJAC0001,014163,1998,08,0.2,Y
IDCJAC0001,014163,1998,09,60.6,Y
IDCJAC0001,014163,1998,10,91.6,Y
IDCJAC0001,014163,1998,11,271.4,Y
IDCJAC0001,014163,1998,12,601.2,Y
IDCJAC0001,014163,1999,01,338.0,Y
IDCJAC0001,014163,1999,02,524.0,Y
IDCJAC0001,014163,1999,03,417.2,Y
IDCJAC0001,014163,1999,04,175.6,Y
IDCJAC0001,014163,1999,06,0.6,Y
IDCJAC0001,014163,1999,07,0.0,Y
IDCJAC0001,014163,1999,08,0.0,Y
IDCJAC0001,014163,1999,09,25.4,Y
IDCJAC0001,014163,1999,10,99.2,Y
IDCJAC0001,014163,1999,11,115.4,Y
IDCJAC0001,014163,1999,12,196.6,Y
IDCJAC0001,014163,2000,01,476.0,Y
IDCJAC0001,014163,2000,02,810.6,Y
IDCJAC0001,014163,2000,03,395.4,Y
IDCJAC0001,014163,2000,04,303.0,Y
IDCJAC0001,014163,2000,05,16.8,Y
IDCJAC0001,014163,2000,06,0.0,Y
IDCJAC0001,014163,2000,07,0.0,Y
IDCJAC0001,014163,2000,08,0.0,Y
IDCJAC0001,014163,2000,09,1.6,Y
IDCJAC0001,014163,2000,10,68.8,Y
IDCJAC0001,014163,2000,11,34.2,Y
IDCJAC0001,014163,2000,12,181.0,Y
IDCJAC0001,014163,2001,01,285.6,Y
IDCJAC0001,014163,2001,02,485.8,Y
IDCJAC0001,014163,2001,03,308.6,Y
IDCJAC0001,014163,2001,04,62.8,Y
IDCJAC0001,014163,2001,05,3.6,Y
IDCJAC0001,014163,2001,06,0.0,Y
IDCJAC0001,014163,2001,07,31.8,Y
IDCJAC0001,014163,2001,08,0.0,Y
IDCJAC0001,014163,2001,09,37.6,Y
IDCJAC0001,014163,2001,10,20.6,Y
IDCJAC0001,014163,2001,11,179.8,Y
IDCJAC0001,014163,2001,12,166.2,Y
IDCJAC0001,014163,2002,01,120.0,Y
IDCJAC0001,014163,2002,02,426.6,Y
IDCJAC0001,014163,2002,03,242.6,Y
IDCJAC0001,014163,2002,04,93.6,Y
IDCJAC0001,014163,2002,05,13.4,Y
IDCJAC0001,014163,2002,06,0.0,Y
IDCJAC0001,014163,2002,07,0.0,Y
IDCJAC0001,014163,2002,08,0.0,N
IDCJAC0001,014163,2002,09,57.2,Y
IDCJAC0001,014163,2002,10,4.0,Y
IDCJAC0001,014163,2002,11,98.6,Y
IDCJAC0001,014163,2002,12,140.2,Y
IDCJAC0001,014163,2003,01,526.0,Y
IDCJAC0001,014163,2003,02,714.6,Y
IDCJAC0001,014163,2003,03,138.0,Y
IDCJAC0001,014163,2003,04,9.6,Y
IDCJAC0001,014163,2003,05,0.0,Y
IDCJAC0001,014163,2003,06,2.2,Y
IDCJAC0001,014163,2003,07,0.0,Y
IDCJAC0001,014163,2003,08,1.2,Y
IDCJAC0001,014163,2003,09,33.4,Y
IDCJAC0001,014163,2003,10,53.6,Y
IDCJAC0001,014163,2003,11,219.7,Y
IDCJAC0001,014163,2003,12,341.0,Y
IDCJAC0001,014163,2004,02,190.0,N
IDCJAC0001,014163,2004,03,390.6,N
IDCJAC0001,014163,2004,04,6.8,N
IDCJAC0001,014163,2004,05,55.8,N
IDCJAC0001,014163,2004,06,29.7,N
IDCJAC0001,014163,2004,08,2.0,N
IDCJAC0001,014163,2004,10,18.0,N
IDCJAC0001,014163,2004,11,88.6,N
IDCJAC0001,014163,2004,12,313.4,N
